name,raw_R_entropy,raw_G_entropy,raw_B_entropy,raw_total_objects,raw_total_area,cloud_percentage
img_1161.tif,7.687106062423597,6.703187418068012,6.224426560381119,119,40808,10.44
img_1162.tif,9.898477023759828,9.73512021213971,9.715554465999144,7,1952,74.81
img_1163.tif,7.775668564958354,7.29403548808708,7.073394548799149,110,45942,23.05
img_1164.tif,11.04816347047539,10.867176004186582,10.796269273725274,10,2748,78.97
img_1166.tif,8.829261018545893,8.546227411841098,8.492768941854964,15,11949,56.3
img_1167.tif,9.49157160154132,9.186442653185996,8.9057957487968,65,58803,37.77
img_1168.tif,8.87887117647328,8.660013207876352,8.47459216039105,65,36710,29.83
img_1169.tif,8.308537985017795,7.831426990138863,7.540802557721391,107,101575,14.48
img_117.tif,9.198475824198663,8.863939117876715,8.581372746976399,11,34435,31.67
img_1170.tif,10.377183198386223,10.306140636976096,10.333251349689434,159,72528,11.23
img_1172.tif,10.11318108326515,9.917729619034242,9.822571383015717,69,73925,36.71
img_1173.tif,10.5970841693403,10.512874900174117,10.53028221687586,49,18377,59.63
img_1176.tif,10.369808427859883,10.21111495893366,10.184305041567232,66,51192,33.4
img_1179.tif,10.291627115295308,10.06976612034124,9.97039838269265,105,62372,45.67
img_118.tif,8.147893500704708,8.124439021947422,8.276747937278529,11,4357,57.39
img_1181.tif,8.464598628081907,7.934739812794957,7.618672607325532,284,147634,16.78
img_1182.tif,9.971380842046113,9.853439226824834,9.848350132016924,7,4219,81.62
img_1184.tif,7.945902172670423,7.748440657910904,7.523870431256238,73,33662,54.63
img_1187.tif,8.775222659200903,8.425156807755865,8.06229426433841,391,149680,12.47
img_1188.tif,8.51093461365525,8.203986416161872,8.251173634371304,33,7926,79.38
img_1189.tif,9.905373553107044,9.711971297730951,9.566780218445864,83,26795,50.78
img_1190.tif,7.791814658864649,7.542179394259423,7.563958921528945,13,7912,10.1
img_1192.tif,8.670535202647894,7.87561691138005,7.422751554162431,18,5834,24.5
img_1193.tif,8.867255203504747,8.295486005640425,7.93798562623735,3,861,44.86
img_1198.tif,9.0827774850508,8.269687347669853,7.89653545228884,37,10310,37.65
img_1199.tif,7.82086212015165,6.8168449138779765,6.338971666641138,99,289025,11.31
img_1202.tif,9.390308168607229,9.171921978553232,9.09487625272256,12,18693,57.63
img_1203.tif,8.309782193480679,7.838588556466993,7.511264785713759,46,240361,10.26
img_1204.tif,9.735147499534476,9.263373051661322,8.985283465802985,72,62438,30.57
img_1207.tif,8.026238278810975,7.342633236468284,6.936189271606462,83,157782,13.1
img_1208.tif,10.69204148063356,10.452530512533276,10.33169323808619,17,13264,65.04
img_1210.tif,8.30187414045004,7.627109654148779,7.269063689044973,144,140066,12.03
img_1211.tif,9.304851115271472,8.851278058931438,8.533710185348037,127,178791,28.21
img_1213.tif,6.906762544499429,6.734474431549081,6.188189038890657,106,137598,13.91
img_1214.tif,8.339046242530864,8.121549975368257,8.223831656426466,3,3717,76.15
img_1216.tif,8.990257754701547,8.809361986660544,8.834495573705144,7,4367,44.38
img_1217.tif,8.239438441007154,7.579886613087365,7.27300856310018,12,9227,46.99
img_1218.tif,8.981171179951964,8.427838203176547,8.171253057678383,8,4712,35.26
img_1219.tif,9.891395858842916,9.486253412241618,9.20755352821326,44,72966,47.26
img_122.tif,7.704606125532847,7.409289491654097,7.22776328913363,17,100660,29.65
img_1221.tif,9.076886047651652,8.843963788908498,8.514031243546585,87,103421,35.06
img_1223.tif,9.080723616564066,8.485339844246846,8.091565990064032,121,128892,18.7
img_1224.tif,10.015608686470705,9.656170112100872,9.421176475021642,81,103731,35.24
img_1225.tif,11.357797110914817,11.22127751268019,11.19308999790243,2,1038,85.29
img_1226.tif,8.346407598618216,8.039454879884298,7.864457385752264,10,8735,53.79
img_1229.tif,8.910835508697502,8.612684611596993,8.478274511915913,55,43946,29.54
img_123.tif,8.261414787880263,8.048503812169882,8.01633171684125,24,687,18.78
img_1231.tif,9.346653774175694,9.212385329263329,9.284040256968131,27,12549,22.44
img_1232.tif,8.057824915830311,7.961156078555884,7.524197829170034,64,30020,24.9
img_1233.tif,8.408580092918168,8.193734533176041,7.951482505154428,14,7871,22.21
img_1234.tif,7.680045377123488,7.784742648911681,7.127235056117415,138,213299,14.28
img_1237.tif,8.773316588345459,8.662442909197074,8.399456410572,62,65689,46.04
img_1238.tif,9.709189653434963,9.678003093056653,9.404473556200704,43,34627,47.07
img_1241.tif,9.879748624110022,9.624587529031055,9.450889482435496,63,86417,44.69
img_1242.tif,8.565615797904119,8.135738640672619,7.847101361537204,136,153690,17.94
img_1243.tif,9.477471360129885,9.247877161681837,9.267230383643003,9,4610,74.77
img_1244.tif,9.535443058762878,9.121464221066342,8.86103866394377,78,62103,40.8
img_1248.tif,7.867883699284544,7.519203372376905,7.296177298117745,31,8860,39.6
img_1249.tif,8.797697727443536,8.28122746295555,8.169365705611854,20,16044,34.55
img_1250.tif,9.409649312137336,8.991219012718917,8.723902417583254,182,62557,16.6
img_1253.tif,10.07113019235961,9.83869729943494,9.772920926221053,38,95308,48.36
img_1258.tif,10.77880115415343,10.563238158813949,10.444549172491229,31,10999,66.76
img_126.tif,9.432687022063211,9.194081257246507,9.133972783786591,7,80732,40.84
img_1260.tif,9.308104565898562,8.911115607453462,8.559995396033678,235,42562,19.79
img_1262.tif,10.796375420610952,10.665494639256613,10.67019698757825,124,30776,55.56
img_1264.tif,10.706146047523152,10.52162580929632,10.453513918714783,112,23967,62.97
img_1266.tif,10.00736873562738,9.603650169402025,9.304612373455557,110,38273,31.68
img_1267.tif,10.026855317328826,9.704643458785233,9.514330454353251,59,13243,52.44
img_1268.tif,10.675613532285992,10.439514214143047,10.43098522372354,152,69032,39.65
img_1270.tif,8.88098453538427,8.267181550294225,8.007785745445865,165,151051,24.43
img_1274.tif,9.708983094360482,9.40346958917606,9.284127239443984,32,24120,70.29
img_1275.tif,10.50896694905456,10.21086846784498,10.026599745382669,144,86273,50.64
img_1277.tif,9.206758903063506,8.752934389922242,8.407344754987706,173,113274,30.09
img_1279.tif,9.374031299597402,8.847703379743272,8.526006320167724,289,245629,20.44
img_128.tif,10.825002712160916,10.631455205508471,10.555738984792669,13,75318,58.59
img_1281.tif,9.522845174715874,9.133238961536112,8.90406370749909,178,74708,38.33
img_1282.tif,9.82050463234438,9.70973570704836,9.779754697281666,21,7308,66.9
img_1283.tif,9.365884868732296,8.793642157350998,8.34104511583612,371,222612,14.49
img_1286.tif,9.138163179264687,8.939390724355762,8.910156436002548,2,780,69.83
img_1288.tif,9.030543651728191,8.890807435190165,8.91930993274186,0,0,56.24
img_1289.tif,7.620051972412963,7.14357285849626,7.013135945686149,17,10641,17.06
img_129.tif,9.43517644649864,9.319534386874423,9.352160174255616,2,136,55.33
img_1291.tif,8.852827243573504,8.520038483198817,8.331807349238677,21,19556,47.72
img_1292.tif,8.8528335410859,8.51971977344389,8.331135962521278,27,19215,47.64
img_1293.tif,10.945421907127477,10.802824806774195,10.78897901754248,1,206,80.41
img_1296.tif,8.70215111029963,8.297170905107278,8.016963102965132,48,62296,16.22
img_13.tif,8.684994848752359,8.347946029403865,8.138086233625959,65,13150,25.43
img_1303.tif,7.655310864143084,7.355045490887176,7.183165254786813,5,64972,27.2
img_1307.tif,8.491328307510956,8.371046281551164,8.399481752251557,11,9712,21.94
img_1309.tif,10.419047189826983,10.226188599558323,10.178792788313602,4,11650,72.9
img_131.tif,9.420384556853367,9.08425156090481,8.833744511328641,124,115347,13.11
img_1310.tif,8.049687152123234,7.546646287325053,7.1916749649282,39,302650,15.0
img_1311.tif,8.436086404871137,8.034029667166692,7.715099646374931,43,21540,26.49
img_1313.tif,8.325144848112773,7.9901666127972275,7.7462811474597,1,244,59.32
img_1314.tif,9.81983423435315,9.56905488666208,9.478457086972266,3,1337,75.63
img_1318.tif,7.687159868870343,7.526731973745724,7.558228010781632,1,85767,53.13
img_1322.tif,8.451915416214074,7.969050381705834,7.594352542747149,80,124920,22.39
img_1323.tif,8.041666071331887,7.350548279488882,7.006315041424586,60,138935,16.75
img_1325.tif,8.639949838704423,8.260862971615818,7.631255514359941,235,135252,18.77
img_1326.tif,10.463814716087471,10.213827922846876,10.05848486185111,41,23072,64.85
img_1327.tif,8.363435088289997,7.9810779403810015,7.858692421969165,59,23688,29.65
img_1329.tif,9.208102073597916,9.012678661087248,8.515138085769811,177,99897,31.86
img_133.tif,9.276363575554646,8.979897687123065,8.750262440725042,123,71918,30.0
img_1330.tif,10.232077805840856,9.985585141205512,9.89718899469394,5,1041,72.84
img_1331.tif,9.492019097735422,8.990631110163378,8.610793933259675,69,81982,24.26
img_1335.tif,10.114507978500018,9.914997876469752,9.741668151748144,33,32503,53.23
img_1336.tif,10.124962196054156,9.979794829222287,9.947843971119196,1,135,87.85
img_1337.tif,9.043800455289585,8.588600205853036,8.24116972797414,111,52042,22.91
img_134.tif,8.78647991380412,8.721289382586153,8.839832068600481,18,16797,25.21
img_1340.tif,8.686385340860815,8.483960605372832,8.469357832464913,0,0,82.1
img_1341.tif,9.96431234987516,9.930688212390772,9.82307455488793,18,22461,55.02
img_1345.tif,8.441512584254562,8.070664749873897,7.727302905390952,52,42991,26.0
img_1347.tif,8.342906408619214,8.157744471018146,8.03655385185588,1,393,37.06
img_1348.tif,9.010235863343286,8.856705332552234,8.80426277827661,19,20038,54.05
img_1353.tif,9.297434301763554,8.819784632997536,8.56407393897801,123,311919,14.07
img_1354.tif,10.637780493961918,10.45447449430171,10.352680091436811,44,11197,55.74
img_1356.tif,8.67869665544091,8.244708580708066,7.922033053927233,65,128496,16.68
img_1357.tif,8.775734853494013,8.386261622487517,8.104146112155188,28,79566,27.06
img_1358.tif,9.872898135686471,9.61375750911954,9.46099961425728,28,19613,54.42
img_136.tif,8.25193227052723,8.080748194141236,8.098971979412541,15,27036,24.06
img_1366.tif,10.710805148455048,10.517436678066591,10.414791127541449,43,28635,60.11
img_1367.tif,9.53374396284436,9.092151289570843,8.71839002951117,111,293429,15.39
img_1368.tif,9.499011217926832,9.092868850976664,8.740844114433001,117,278398,16.74
img_1369.tif,8.728026259995863,8.595880839561032,8.595504577488562,16,14278,66.14
img_1371.tif,10.63031983614436,10.416617258141455,10.358677186744826,9,5502,73.81
img_1372.tif,9.507380868302986,9.203140451435834,9.01783731527526,98,65196,36.25
img_1373.tif,8.692172925228052,8.248977782240267,7.907400879455924,115,115928,19.07
img_1379.tif,9.088756445369572,8.613444876488025,8.282647254433497,52,269555,14.53
img_138.tif,9.911451940596288,9.83726073784594,9.91219822428153,1,293,85.78
img_1382.tif,7.121335120880381,6.861612631779448,6.585957588773164,6,57514,47.9
img_1383.tif,8.90532501770146,8.5046785869386,8.31723119793329,22,7002,35.02
img_1386.tif,10.167729824812476,9.975003777697774,9.834671243705852,8,9492,65.07
img_1387.tif,7.651514350856676,7.428909709215292,6.880660096268537,58,34933,16.48
img_1388.tif,7.496452213413435,7.129809338905157,6.704824284173365,32,35142,20.08
img_139.tif,8.86907150809928,8.515367634032977,8.244604772416634,69,50153,20.11
img_1391.tif,8.8084680259734,8.615883089873893,8.561329321637327,23,21260,49.04
img_1392.tif,7.925792659614514,7.756182566998693,7.36993674382119,69,49652,25.99
img_1395.tif,9.51361490102631,9.338714521377762,9.09975559801459,21,19059,43.13
img_1396.tif,8.69364188961904,8.349463708954364,8.237550090662742,3,2645,70.93
img_1397.tif,9.016644048589503,8.793576665792965,8.791646920015484,13,4653,50.29
img_1399.tif,8.418821862934017,8.097616991938411,7.835587594086259,41,54639,27.14
img_1402.tif,8.527952786859245,8.25880811450426,8.204887064741078,13,26715,39.92
img_1403.tif,9.620846019327184,9.406104185893362,9.379709359304952,7,6597,87.35
img_1407.tif,8.905838394527104,8.65162367869342,8.554477232891093,10,9977,49.18
img_1408.tif,8.779527713886058,8.426588043739278,8.10461787548412,40,41648,29.74
img_1409.tif,8.004979610031263,7.947575052578478,7.999668625023108,1,499,49.53
img_141.tif,9.199136061432096,8.692505913158545,8.326672208366375,71,77254,22.17
img_1410.tif,8.026408310542248,7.560545664101258,7.30070218014484,11,11923,20.0
img_1412.tif,8.528382581377011,8.177040509541985,8.078960530615332,0,0,35.59
img_1413.tif,8.030741400111083,7.351222433710197,6.8115056016458455,10,58397,12.06
img_1414.tif,9.64166888419675,9.497724778672715,9.26422516720785,19,14684,50.56
img_1416.tif,9.052572147342886,8.601095424083457,8.316538719095606,39,25642,31.58
img_1417.tif,8.550277814259987,8.291877406811158,7.831450927107215,86,46655,28.43
img_1418.tif,9.322355304112245,9.207109819767393,9.01465448248187,19,6544,71.24
img_142.tif,9.237946035892508,8.878428882937783,8.646817602309104,31,229315,28.2
img_1421.tif,8.593052055673015,8.142897722936635,7.88766938073395,49,46157,11.45
img_1422.tif,8.308397403373165,8.09432023923377,7.658073166839167,62,59031,26.16
img_1423.tif,6.548985073039783,6.447593800409765,6.105997987340513,0,0,29.82
img_1424.tif,9.78014762136794,9.58481265091645,9.587618653488496,0,0,70.46
img_1426.tif,9.950526414364653,9.567401062737977,9.334088936125172,39,48706,40.17
img_1427.tif,9.37232461482058,8.827395723546996,8.49252868698919,64,35189,26.32
img_1429.tif,10.738227758330549,10.64259824735985,10.635127198202946,1,110,89.3
img_143.tif,8.660905925850143,8.158701061070168,7.757083859714698,54,83597,21.57
img_1431.tif,9.5149826984926,9.0588148471467,8.630137803510587,39,30313,28.88
img_1432.tif,10.338144890183496,10.01188882724824,9.750568862807672,30,31807,53.83
img_1433.tif,10.03424805547845,9.83138323837922,9.76813806434858,3,1843,58.98
img_1437.tif,8.983329099837102,8.673549718335,8.476172793565812,61,16081,44.6
img_1438.tif,10.254861410983532,10.032456810806316,9.92621347059883,4,5869,67.61
img_1439.tif,9.518973806387915,9.03243433500295,8.732289235672894,68,50056,29.5
img_1442.tif,8.8514312328472,8.363162134497722,8.06496535511122,42,98785,23.79
img_1443.tif,9.072671056649476,8.592974232307302,8.371383091582235,37,42658,26.55
img_1444.tif,10.290475498717928,10.013937236417554,9.885639974327011,15,203455,61.81
img_1446.tif,10.682857615132548,10.507029055488958,10.430088143061765,7,13167,71.88
img_1447.tif,9.438197884027064,9.091302389222236,8.839694698335297,12,149641,35.76
img_1448.tif,8.480585407641811,8.112947097495582,7.846797010280754,4,590,31.65
img_1449.tif,9.243923087508977,8.890765053138034,8.50620080507946,59,41007,28.71
img_1450.tif,8.129476736318361,7.648334873918655,7.305711797899211,21,61962,14.48
img_1452.tif,8.26255215288856,8.027782295805551,7.974860327876518,0,0,21.68
img_1453.tif,9.133329232073882,8.674330431223984,8.401294775343992,23,57446,34.58
img_1454.tif,9.05786433478114,8.591045477679076,8.2490673762479,21,54778,11.66
img_1455.tif,8.526518726917162,8.177171534044959,7.927262294908804,7,5842,31.97
img_1457.tif,7.454331460918324,7.225376671479528,7.376675850041707,1,29,21.46
img_1458.tif,8.578472045978446,8.053439778083396,7.729748180919271,28,16329,24.72
img_1459.tif,9.423220395262762,8.938892227027978,8.564097443757245,37,255397,23.57
img_1461.tif,8.276897744212592,8.019959134660972,7.924730249136908,2,98,11.04
img_1462.tif,9.121614230484347,8.751817110498163,8.386567367236118,71,66506,32.54
img_1463.tif,8.805407681889305,8.065310773661219,7.416355505751731,38,143975,15.81
img_1464.tif,8.98838266425099,8.598512710036367,8.455364295720154,12,76009,19.57
img_1466.tif,9.644147072970885,9.405323661531126,9.299676128665697,2,1188,65.04
img_1467.tif,8.966203773125697,8.066472622875676,7.504584070474503,29,28315,10.41
img_1469.tif,8.966741250634122,8.29151890990214,7.924853123350546,33,102855,10.48
img_147.tif,8.857096482001392,8.465449597768723,8.153869046956924,76,81315,18.8
img_1470.tif,8.35720948496234,8.270991084270499,8.358420130072062,2,120,88.07
img_1471.tif,10.47449667265815,10.28904604597952,10.148271152969713,20,24781,51.27
img_1472.tif,8.809040986038788,8.50289410242539,8.17767973787392,11,23536,29.4
img_1475.tif,8.774392063112462,7.816523884322691,7.418927416414061,52,18399,26.58
img_1476.tif,8.77613342689906,7.816422873205406,7.418005652826959,53,19562,25.74
img_1479.tif,9.196928009811447,9.250959967364988,9.349091438948369,8,15934,79.84
img_148.tif,7.602335051587928,7.176014543726774,7.061400148087125,52,18996,20.67
img_1482.tif,9.662744047337776,9.649494554055442,9.688673767119637,0,0,89.81
img_1483.tif,10.517670452393036,10.398405986960556,10.386781230000617,1,186,80.11
img_1486.tif,9.319406442403054,8.576238102469722,8.10521242261242,46,25097,28.65
img_1487.tif,10.39566834597461,10.26318819343562,10.23534379415002,8,623,82.48
img_1488.tif,8.711803533951109,8.210026609253351,8.017778773044585,4,1725,42.53
img_149.tif,9.625348883752846,9.283932483395406,9.016954190976222,57,255880,27.68
img_1491.tif,9.45002819868188,9.2021466429225,9.09462767206302,4,574,82.36
img_1493.tif,9.508447479974302,8.705849709842768,8.307500477961462,47,33321,34.1
img_1496.tif,8.662648331007642,7.691592170553603,6.988866264624387,57,76109,14.39
img_1497.tif,9.217162027225507,8.51132664752263,8.074888205621546,70,44440,28.42
img_1498.tif,9.565634861699593,9.043462595630366,8.743749275507566,43,34747,51.34
img_1499.tif,8.876693632198144,8.15059703141529,7.853178380991152,25,16984,56.85
img_15.tif,8.881596209039653,8.67576191737927,8.53998106784469,10,2677,56.8
img_1502.tif,8.388960809000844,8.24819594276488,8.275167384570125,4,1359,38.74
img_1504.tif,9.73782947688646,9.586984732284296,9.55518921208166,15,2214,85.48
img_1505.tif,10.363649667632911,10.124446787216876,10.009351707853334,10,6979,57.95
img_1507.tif,8.679860916930794,8.447564822258183,8.322230311427125,9,4849,59.49
img_1508.tif,7.876395841698196,7.307000390500415,6.831490324488366,6,226958,14.52
img_1511.tif,9.313414036184712,9.006008852975643,8.791732047712168,17,2915,47.99
img_1512.tif,8.555781410375854,8.570590587442833,8.70353764608871,2,6839,71.94
img_1513.tif,9.616638158173826,9.3514965110332,9.163564908889796,32,28025,45.29
img_1516.tif,10.91411473383234,10.79594711788105,10.773838655575432,123,35679,32.92
img_1517.tif,10.86560994234785,10.771775854482431,10.75318403614878,135,40678,45.28
img_1518.tif,9.23839931951305,9.080639556411668,9.144618940131368,15,13103,11.25
img_1520.tif,10.55004780491983,10.431723642522606,10.456473291844716,90,21612,62.18
img_1522.tif,9.844993583593569,9.700438070592636,9.692435128244522,89,17172,57.5
img_1524.tif,8.486550688891544,8.304726603872796,8.313802261016031,2,2,81.84
img_1525.tif,10.253810887326267,10.067920045787302,9.954221590041003,107,36042,25.87
img_1526.tif,10.407104421801382,10.259738619584352,10.189058583268755,60,56052,53.19
img_1527.tif,10.45756033473759,10.301892945557704,10.218679756777153,16,14194,73.24
img_1530.tif,10.688567406087442,10.590838623914609,10.557505272757425,121,112048,20.46
img_1531.tif,10.33834461659647,10.276992815728926,10.281119436883754,18,32185,84.77
img_1532.tif,11.6000888832246,11.4337007293348,11.40993248954554,133,129214,19.59
img_1534.tif,10.543462340249157,10.402071752561913,10.36976149228891,89,67068,54.85
img_1535.tif,10.45653295576777,10.304577892007798,10.255380302295665,48,24002,70.28
img_1538.tif,11.08573687392136,10.884046617418493,10.816018473171074,142,70070,30.41
img_1539.tif,11.068560315463092,10.958398226612337,10.927178192999977,175,95918,15.55
img_154.tif,10.27800120625467,10.142366371400673,10.108104022000916,51,43708,51.34
img_1540.tif,11.459735207853594,11.029754011295582,10.913100468845098,234,148876,16.34
img_1541.tif,11.319956972069148,10.980389677851765,10.841467795207985,256,137126,27.48
img_1542.tif,10.638891600007808,10.38184118485252,10.293809876520251,174,106570,28.58
img_1543.tif,10.37091073885522,10.13226052791981,10.073589949202487,5,1437,77.06
img_1545.tif,11.178007946786764,11.097496071077446,11.096539970382072,159,301285,15.62
img_1549.tif,10.603779924011349,10.57002841228113,10.587225288697187,77,24854,57.83
img_155.tif,8.399538378442282,7.780812583532764,7.30339614950399,38,25405,21.12
img_1550.tif,10.641850113458734,10.545969605459506,10.589166303676752,28,7482,82.36
img_1551.tif,10.85074037587543,10.73192987412208,10.715464217378594,81,12711,58.89
img_1554.tif,9.467724738082955,9.304806679973192,9.197318327784322,129,183215,13.7
img_1556.tif,10.709840262244748,10.560611440598583,10.53083082564723,25,14710,73.99
img_1559.tif,10.875025807323146,10.8384239921163,10.87163278072917,125,91507,27.62
img_1561.tif,11.775804577479189,11.650836088550577,11.615703674696146,168,95639,15.52
img_1562.tif,11.02672716561913,10.9380115807644,10.942896854093366,120,44178,51.44
img_1566.tif,10.091092177440483,9.969838165701251,9.895597897366851,19,27759,77.63
img_1567.tif,9.734933804068206,9.566255833693898,9.49377799153901,78,41879,45.97
img_1568.tif,11.03805745196948,10.80982518152328,10.708137531457757,52,53424,57.18
img_1569.tif,10.545416847100936,10.279487740206411,10.204318570244268,5,207748,10.03
img_1571.tif,11.08672600048619,10.977629619747349,10.947995389278208,203,91999,19.64
img_1572.tif,10.38090582677192,10.182847675604364,10.077620140017784,223,84015,15.37
img_1573.tif,11.029077228710594,10.846301652767789,10.841274408311328,0,0,89.2
img_1574.tif,11.147416019133152,10.999151886827171,10.960766861579582,79,27004,58.67
img_1575.tif,10.947584200957584,10.81527943291368,10.774603354335706,150,96851,24.23
img_1577.tif,10.446492725908646,10.239370634901736,10.147149788145695,89,146223,29.1
img_1578.tif,11.01434203215319,10.961258704494025,10.970247542637926,6,1706,87.74
img_1579.tif,10.96422527003434,10.877744175718918,10.87894594322199,32,16060,70.81
img_1581.tif,9.288350571581828,9.17332119568228,9.157578968751343,29,35016,30.25
img_1582.tif,11.150891543402327,10.950907614423556,10.862293531077055,38,34550,64.7
img_1583.tif,10.165653970486218,10.019103692444006,9.93866865066654,114,82561,10.64
img_1584.tif,10.771346052338174,10.353807568992677,10.183388093468814,29,40260,64.01
img_1587.tif,11.09377193204468,10.679534818613073,10.616005128846735,135,69663,20.77
img_159.tif,10.942152889137926,10.7581536778385,10.638965052485744,27,55631,61.49
img_1590.tif,11.382849335771184,11.309984658826131,11.29799957262412,107,41773,37.19
img_1592.tif,11.055545673286971,10.959008972409654,10.960841772181322,11,4083,86.99
img_1594.tif,11.274822035281652,11.170299572708474,11.156927704283104,62,63252,42.65
img_1596.tif,11.1033929763735,10.966954999548548,10.930061695260788,239,75444,11.43
img_1597.tif,10.162254181834516,10.065908820889534,10.033255257131488,140,42822,47.17
img_1598.tif,10.82799727306964,10.69747987263928,10.6482125148078,112,86085,44.8
img_1599.tif,10.739306539203138,10.652333859504228,10.646825361589077,226,86833,23.63
img_1600.tif,7.3672406262574865,7.358622637322451,7.379914102761036,39,28972,15.88
img_1601.tif,7.045227980406752,7.036936800668152,7.101924674686082,0,0,55.97
img_1602.tif,7.807592470965886,8.174074213361292,8.38293244020579,7,81663,45.56
img_1604.tif,9.835969925442734,9.726883442954328,9.73838949860961,2,2414,79.25
img_1606.tif,10.45361594458474,10.233537621218137,10.174695417927676,54,38048,69.87
img_1607.tif,10.384894337360102,10.283546304340792,10.245011609366175,106,63146,25.47
img_1608.tif,10.593264189806185,10.466919231687612,10.423069238924771,123,125908,40.3
img_1609.tif,10.793837267335473,10.714848468137278,10.68946131795801,35,13152,74.37
img_161.tif,7.858424716860049,7.434178734148404,7.209106104609322,28,255608,14.08
img_1611.tif,10.745915248174752,10.63987826847066,10.612402246375662,138,76137,37.09
img_1613.tif,9.91265664237219,9.886626033811956,9.86123447291174,24,2854,86.32
img_1616.tif,11.008573387608765,10.91171524460914,10.922177182229984,126,70076,33.1
img_1617.tif,10.839322493059129,10.77804083149249,10.79214073554285,188,76722,25.78
img_1618.tif,10.952863887924195,10.918493463732084,10.953042163939092,192,73358,18.63
img_1619.tif,10.612777649948123,10.571746736430985,10.628762183461074,97,26037,61.71
img_162.tif,10.816678955222889,10.751668674416516,10.79771545845913,1,437,82.96
img_1620.tif,10.783090872374594,10.640450412139494,10.498083615529977,78,90450,34.18
img_1621.tif,11.022652067246003,10.952977945072949,10.94692135107812,49,20484,68.69
img_1623.tif,10.475482018304854,10.344458661694794,10.27382893204204,21,23305,52.51
img_1625.tif,10.824688511249173,10.800788927535413,10.805775003014473,44,23132,76.15
img_1626.tif,11.118775993418176,10.968872480026054,10.889861130608612,126,246175,12.65
img_1629.tif,10.358507775657632,10.218029506555023,10.201724634250509,23,23806,76.99
img_1632.tif,10.90514365588258,10.632137015620422,10.569908879714788,53,82975,47.66
img_1636.tif,11.182351804017989,11.049055585692612,11.02089608683072,12,800,80.45
img_1637.tif,10.692204156928216,10.520918863510737,10.480419782004608,28,135540,65.04
img_1638.tif,11.068226887931996,10.920955588732484,10.88746359391232,81,64772,51.81
img_1639.tif,11.048926141299246,10.873383714286188,10.8544484086577,34,101505,74.33
img_1640.tif,10.11282062869211,10.016121114518617,9.994663878647666,116,10128,32.03
img_1641.tif,9.476076648838102,9.159315703084346,9.003729098151853,26,24915,54.98
img_1642.tif,10.92558090629964,10.778758295846217,10.716074836176848,112,46144,46.33
img_1644.tif,9.974301438248824,9.799602708361924,9.793997221378078,2,4,89.46
img_1646.tif,10.340640079535929,10.174474300034245,10.178281114033808,8,1010,63.61
img_1650.tif,9.583397173068947,9.467717695511649,9.458956532399672,105,49382,24.77
img_1651.tif,11.109756571791252,10.950307743259454,10.95735412676785,145,213199,11.18
img_1652.tif,11.187081916188756,11.050757347437369,11.030156576956587,157,115152,25.5
img_1653.tif,11.083017485408764,10.973594016998613,10.956604494519894,195,144028,14.02
img_1655.tif,10.386947686807307,10.25752564133708,10.253851051964196,74,213211,49.8
img_1656.tif,10.454078615185654,10.34153911331545,10.306368206390411,140,77735,21.09
img_1657.tif,10.943005265001188,10.8425326297549,10.80910505288969,106,77251,45.24
img_166.tif,9.95327891949714,9.481054444033015,9.199653944985975,42,16055,28.25
img_1660.tif,10.901147047293632,10.79908879245849,10.747487857119784,162,94175,27.67
img_1661.tif,11.109838753777757,11.02597331791446,11.008953480136665,135,84108,37.94
img_1662.tif,11.0072681813727,10.918149697699002,10.942620894136375,7,2237,87.26
img_1664.tif,10.760857599318614,10.622724480855076,10.55792842702709,90,52729,49.3
img_1665.tif,9.8257001645216,9.671758687651057,9.620440112863704,76,30844,61.76
img_1666.tif,10.990831931999798,10.869542750633013,10.827658036232634,138,84272,42.03
img_1670.tif,11.19897339290085,11.090268341630203,11.105654978864305,157,88209,18.08
img_1672.tif,11.45440989275544,11.355105510647403,11.341399462468368,89,130936,41.53
img_1677.tif,10.880900516361136,10.651003355338853,10.526459409340417,151,98689,23.98
img_1678.tif,10.03083926735106,9.718923612513128,9.571792273208274,23,8607,79.73
img_1679.tif,10.66709807156352,10.506142156223008,10.41943730280486,50,22440,71.65
img_1680.tif,9.858784302032545,9.827842821409082,9.85197621994292,16,10818,85.41
img_1682.tif,11.243242004139937,11.127914497130185,11.110621243534316,50,19215,72.26
img_1683.tif,11.166549637713432,11.06546723751284,11.028001681581593,96,52953,27.94
img_1684.tif,11.166526871805791,11.06570698053411,11.027993889421266,87,36788,30.57
img_1688.tif,7.854647202586992,7.545079391929311,7.35232560725157,54,12677,25.91
img_1689.tif,10.05450043685514,9.86564698183374,9.834462395397315,8,846,56.33
img_169.tif,8.813501924685365,8.22067448110702,8.121304761904291,28,43201,17.48
img_1690.tif,9.900731361853628,9.793099912554377,9.731460215063075,30,47182,28.73
img_1692.tif,10.824778862107973,10.304956858385117,10.10782603463017,37,59459,21.44
img_1693.tif,11.31606548126562,10.976355819833271,10.84669057401519,9,32385,72.94
img_1695.tif,11.66726157146782,11.422601423888064,11.349746944960373,148,135166,24.66
img_1696.tif,9.252901132400236,9.056786669334622,8.985371099346198,74,9608,30.09
img_1697.tif,10.27019915161849,10.08132250584262,10.026597900843983,9,7954,67.55
img_1701.tif,11.478889070970077,11.193685601352758,11.111771229976585,127,72235,31.53
